customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
9340-VELCG,Female,0,No,No,3,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),80.17,223.93,No
2305-QMPGM,Female,0,Yes,Yes,56,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Two year,No,Electronic check,108.72,6069.01,No
4007-RFLIG,Female,0,Yes,Yes,60,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,22.38,1338.06,No
4020-ZJAOG,Female,0,No,No,5,Yes,No,Fiber optic,No,No,No,No,Yes,No,Two year,No,Electronic check,91.56,440.96,No
2558-JCSII,Female,0,Yes,No,19,Yes,No,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,Yes,Electronic check,114.45,2156.8,No
9840-IPUKM,Male,0,Yes,No,62,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,26.51,1643.38,No
6045-UHYBY,Male,0,Yes,No,59,Yes,No,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,Yes,Electronic check,95.07,5621.63,Yes
6319-FVWGX,Female,0,Yes,No,9,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,24.13,223.92,No
3381-THZGY,Female,0,Yes,No,11,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,No,Month-to-month,No,Credit card (automatic),78.08,845.02,No
3169-ETXSJ,Male,0,Yes,Yes,13,Yes,Yes,DSL,Yes,No,Yes,No,No,No,Two year,Yes,Mailed check,69.19,905.9,No
2944-WNULR,Female,0,Yes,No,8,Yes,No,DSL,No,No,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),41.86,328.9,No
9456-QKNLK,Male,0,Yes,No,62,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,26.49,1625.82,No
8352-HLNLJ,Male,0,No,No,1,Yes,Yes,DSL,No,Yes,Yes,No,No,No,Month-to-month,No,Bank transfer (automatic),45.36,40.15,Yes
1732-MQTTQ,Male,0,Yes,No,5,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,73.37,381.48,No
8975-ABSWM,Male,0,No,No,4,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,85.11,328.61,Yes
7834-KTQYM,Male,0,No,Yes,9,Yes,No,Fiber optic,Yes,No,No,No,Yes,No,One year,Yes,Mailed check,97.12,873.74,No
7433-MQBXE,Female,0,No,Yes,2,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),86.96,167.93,Yes
1490-GJLYI,Male,0,No,No,7,Yes,No,DSL,Yes,Yes,No,No,Yes,No,Month-to-month,No,Credit card (automatic),57.54,414.77,No
3005-FEEZY,Female,0,Yes,No,7,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,No,Bank transfer (automatic),68.17,481.14,No
3617-GYOMZ,Female,0,Yes,Yes,3,No,No phone service,DSL,Yes,No,No,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),44.86,130.97,Yes
1681-XBRPS,Male,0,No,No,65,No,No phone service,DSL,No,No,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),59.74,3880.51,No
7034-ZBKCG,Male,0,Yes,No,10,No,No phone service,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),47.78,493.94,No
8791-TLTTP,Female,0,No,No,0,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),91.94,0.0,Yes
6918-RSTUU,Male,0,No,No,10,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),65.13,634.64,Yes
2493-NAJLI,Male,0,Yes,Yes,9,No,No phone service,DSL,Yes,Yes,Yes,No,No,No,Two year,Yes,Electronic check,54.18,501.75,No
5265-ZMNYB,Female,0,No,No,51,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,70.07,3572.66,Yes
9859-WWBSD,Female,0,No,No,65,Yes,Yes,DSL,No,Yes,No,No,No,Yes,One year,Yes,Electronic check,56.26,3638.84,No
8902-UFAYI,Male,0,Yes,Yes,68,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,18.32,1261.95,No
7486-NGXGV,Female,0,Yes,No,50,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,Two year,Yes,Electronic check,84.33,4221.61,No
8549-NWZEN,Male,0,No,No,51,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,24.59,1244.17,Yes
6450-FHMIS,Male,0,No,Yes,5,Yes,No,DSL,No,Yes,No,Yes,No,Yes,Two year,No,Electronic check,68.53,350.59,No
9866-LXVXR,Male,0,Yes,No,68,Yes,Yes,DSL,Yes,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,64.07,4347.49,No
2802-OOTOZ,Female,0,Yes,Yes,6,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,73.29,435.35,No
2572-GAMND,Female,0,No,No,2,Yes,Yes,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,54.11,102.35,No
2959-MCBKO,Female,0,No,No,58,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,76.4,4441.03,No
6771-LVMRN,Female,0,No,No,0,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Credit card (automatic),89.38,0.0,Yes
8072-OJOLO,Female,1,No,No,26,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,104.89,2718.41,No
8859-OZCDV,Male,0,Yes,No,67,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,25.18,1703.11,No
8849-RTURC,Male,0,Yes,No,52,Yes,Yes,DSL,No,No,Yes,Yes,No,No,Month-to-month,Yes,Credit card (automatic),46.05,2409.98,No
5663-DYMMJ,Male,0,No,No,15,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,No,Electronic check,101.99,1548.68,Yes
9075-VELHO,Male,0,No,No,6,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,Two year,Yes,Mailed check,94.17,546.1,No
4531-KEZEO,Female,0,Yes,No,14,Yes,No,Fiber optic,No,No,No,No,No,Yes,Two year,No,Credit card (automatic),88.91,1229.33,No
1135-OJIZY,Male,0,Yes,No,5,Yes,Yes,DSL,No,Yes,No,Yes,Yes,No,Month-to-month,No,Mailed check,53.78,287.63,Yes
5880-UAPQW,Female,0,No,Yes,56,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,No,One year,Yes,Credit card (automatic),91.16,5096.52,No
9088-JRKOD,Male,0,Yes,Yes,2,No,No phone service,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),88.38,185.86,Yes
3687-ARNNN,Female,1,No,No,3,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),24.86,92.45,Yes
1236-TGSXC,Female,0,Yes,No,2,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),111.87,236.9,No
7150-YWRIU,Male,0,Yes,No,69,No,No phone service,DSL,No,No,Yes,No,No,No,Month-to-month,No,Electronic check,41.95,2889.97,Yes
7356-PWMUS,Male,0,Yes,Yes,2,Yes,No,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,No,Electronic check,70.04,144.79,No
2087-HHNDR,Male,0,No,No,12,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),26.37,313.36,No
4892-TLJAW,Male,0,No,Yes,0,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,No,Credit card (automatic),90.98,0.0,Yes
1333-QPNZI,Female,0,No,No,6,Yes,Yes,Fiber optic,No,No,No,No,No,No,One year,Yes,Electronic check,98.02,597.84,No
9889-ZGJJQ,Male,0,No,No,71,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,Yes,One year,Yes,Mailed check,87.32,6218.96,No
2544-LKJEP,Male,0,Yes,Yes,4,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,No,One year,Yes,Electronic check,105.26,419.11,Yes
4155-ZAROH,Female,0,Yes,No,53,Yes,No,DSL,No,Yes,No,No,No,No,One year,Yes,Electronic check,40.96,2172.95,No
9073-QVDMU,Male,0,No,No,69,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Two year,Yes,Mailed check,90.4,6234.99,No
7554-IDAPC,Male,1,No,Yes,0,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,Two year,No,Bank transfer (automatic),89.1,19.04,No
4916-TLYWR,Male,0,No,No,61,Yes,Yes,DSL,Yes,Yes,Yes,No,Yes,Yes,Two year,No,Mailed check,51.5,3150.53,No
4284-HKPFZ,Male,0,No,No,7,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),98.25,687.86,Yes
6699-HOZIS,Male,0,Yes,Yes,56,Yes,No,DSL,No,No,Yes,No,Yes,No,Month-to-month,No,Electronic check,43.88,2467.72,Yes
6904-FYNIY,Female,0,Yes,No,50,Yes,No,DSL,No,No,Yes,No,Yes,No,Month-to-month,Yes,Credit card (automatic),48.18,2394.95,No
5730-SFCQA,Male,1,No,Yes,4,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,98.28,374.45,Yes
7969-BKFJV,Male,0,Yes,No,21,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,21.37,449.18,Yes
8974-HIITW,Male,0,Yes,No,71,Yes,No,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,Yes,Mailed check,73.23,5207.06,No
5291-GKKLX,Male,0,No,No,19,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,19.68,358.08,Yes
4805-JDZEB,Male,1,Yes,Yes,12,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,No,Electronic check,80.26,953.65,Yes
7044-RJNLL,Female,0,No,Yes,62,Yes,Yes,DSL,No,Yes,No,No,No,Yes,Month-to-month,Yes,Mailed check,67.32,4193.1,No
7458-CATOI,Male,0,Yes,No,13,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),91.53,1176.93,Yes
8961-JPLUZ,Female,0,No,No,60,Yes,Yes,DSL,No,No,Yes,Yes,No,No,One year,No,Electronic check,64.79,3873.85,No
5004-OLJMT,Female,0,No,No,50,No,No phone service,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,100.93,5041.58,Yes
4078-OXULL,Male,0,No,Yes,66,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,105.09,6955.91,No
6533-KWCFD,Male,1,Yes,No,70,No,No phone service,Fiber optic,No,Yes,Yes,No,Yes,No,Two year,No,Electronic check,88.16,6163.6,No
4331-WIIVR,Male,0,Yes,No,17,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),109.81,1854.91,No
1484-TOBKM,Male,0,Yes,No,66,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,28.11,1842.34,No
1218-JXGZN,Female,0,Yes,No,65,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,22.1,1448.25,No
1554-KJAXX,Male,0,No,No,55,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Mailed check,49.39,2729.88,No
6919-WESGW,Male,0,Yes,Yes,70,Yes,No,DSL,Yes,Yes,Yes,No,No,Yes,One year,Yes,Mailed check,53.9,3781.59,No
4617-IORZF,Male,1,Yes,No,7,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),28.83,217.1,No
7194-QSQQG,Male,0,Yes,Yes,10,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,One year,Yes,Mailed check,87.34,889.51,No
7399-BPDQM,Male,0,No,No,11,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,No,Credit card (automatic),84.35,939.54,No
8507-EEAKH,Male,0,Yes,No,57,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,63.48,3624.27,Yes
4426-KNKMY,Female,0,No,No,64,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),91.24,5850.21,Yes
9137-VSNRK,Female,0,No,No,2,Yes,Yes,DSL,No,No,No,Yes,No,No,Month-to-month,No,Electronic check,64.18,146.73,Yes
6741-RMFIJ,Male,0,No,No,7,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),18.43,137.61,No
9656-WBXTS,Male,0,No,No,63,No,No phone service,DSL,Yes,No,Yes,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),55.82,3526.25,Yes
6370-VGMGG,Male,0,Yes,Yes,68,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,No,One year,Yes,Credit card (automatic),77.64,5273.2,No
9573-RQIHC,Female,0,No,No,56,Yes,No,DSL,No,No,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),66.44,3719.86,No
8931-LRAQC,Male,0,No,No,9,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,97.51,896.05,Yes
1653-YXNBD,Female,0,No,No,11,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),24.42,284.1,No
9553-VMUOM,Male,1,No,Yes,12,Yes,No,DSL,No,No,No,No,No,Yes,One year,Yes,Electronic check,41.66,485.91,No
2571-KCAMV,Male,0,Yes,Yes,53,Yes,Yes,DSL,No,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,67.67,3570.32,No
6879-GNABF,Male,0,Yes,No,24,Yes,No,Fiber optic,Yes,No,Yes,Yes,No,No,Month-to-month,No,Electronic check,94.52,2266.65,Yes
5723-QGPNU,Male,0,No,No,11,Yes,No,Fiber optic,Yes,Yes,No,Yes,No,Yes,Two year,No,Mailed check,86.16,934.84,No
9136-CFCJI,Female,0,No,Yes,55,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,26.57,1479.77,No
3107-VAOJM,Female,0,Yes,Yes,2,Yes,No,DSL,Yes,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),51.92,114.0,No
2098-JYXGY,Male,0,Yes,Yes,2,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,28.21,69.98,No
6117-CNTOO,Male,0,Yes,No,67,Yes,No,Fiber optic,Yes,No,No,No,Yes,No,Two year,Yes,Credit card (automatic),93.54,6273.45,No
4996-TKRME,Female,0,No,No,2,Yes,Yes,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,41.04,93.67,Yes
2246-ERYZZ,Female,0,No,No,24,Yes,No,DSL,No,No,Yes,Yes,Yes,No,Month-to-month,No,Electronic check,59.42,1415.13,No
1272-SVBBF,Female,0,No,Yes,61,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),22.46,1389.55,No
9115-RTNEJ,Female,1,Yes,No,55,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,23.9,1318.15,No
4356-BGUWO,Male,0,Yes,Yes,56,No,No phone service,DSL,No,Yes,No,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),42.49,2372.98,No
7317-AHXQX,Female,0,Yes,No,11,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),27.32,319.99,No
9281-DBBCJ,Male,0,Yes,No,6,Yes,No,DSL,No,No,No,Yes,Yes,No,Two year,No,Electronic check,43.7,243.02,No
2320-RWTXG,Female,0,No,No,10,Yes,No,DSL,No,No,Yes,No,No,Yes,Two year,Yes,Credit card (automatic),54.93,556.92,Yes
4925-NSABH,Female,0,Yes,No,57,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,One year,Yes,Credit card (automatic),83.88,4794.28,No
7393-CVKJI,Female,0,No,No,63,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,26.21,1634.69,No
2865-LXWXA,Female,1,No,No,64,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Bank transfer (automatic),104.49,6699.83,Yes
9216-CCZWV,Female,1,No,No,54,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,22.5,1223.19,Yes
9438-DRRZH,Male,0,Yes,Yes,5,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),23.76,110.84,No
1885-PSUTH,Male,0,Yes,No,67,Yes,No,DSL,No,No,No,No,No,No,One year,No,Mailed check,58.04,3873.29,No
4349-IFSNK,Female,1,Yes,Yes,10,Yes,No,DSL,No,Yes,No,No,Yes,Yes,One year,Yes,Electronic check,51.28,523.77,Yes
5973-JUODX,Female,0,No,No,61,No,No phone service,DSL,No,No,No,No,No,Yes,Two year,Yes,Mailed check,49.2,3018.05,No
4785-BSBAZ,Male,1,No,Yes,71,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,109.86,7797.26,No
7983-USMDD,Female,0,Yes,Yes,54,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,One year,Yes,Credit card (automatic),112.66,6086.51,No
4851-MKSYB,Female,0,Yes,No,66,Yes,Yes,DSL,No,No,No,No,No,Yes,Two year,Yes,Electronic check,55.32,3647.14,No
8091-KQFWT,Male,0,No,No,2,No,No phone service,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,93.15,196.8,No
7568-CAOXN,Female,0,No,No,36,No,No phone service,Fiber optic,Yes,No,No,No,No,No,Two year,No,Electronic check,96.44,3486.28,No
6639-NYLXY,Female,0,No,Yes,66,No,No phone service,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,Yes,Electronic check,78.22,5166.96,No
8107-IWKEN,Male,0,Yes,Yes,7,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,One year,Yes,Mailed check,111.36,779.0,Yes
2113-BQTYH,Male,0,Yes,No,66,Yes,No,DSL,No,Yes,Yes,No,No,No,Two year,Yes,Bank transfer (automatic),61.65,4077.2,No
7044-LOVVN,Male,0,Yes,No,10,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,No,Mailed check,91.77,914.71,No
9220-VHRAM,Female,0,Yes,No,69,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),60.28,4164.0,No
5999-PEPTW,Male,0,No,No,69,Yes,No,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),89.65,6186.42,No
8274-PQOAF,Male,0,Yes,No,2,Yes,No,Fiber optic,No,No,Yes,No,No,No,One year,No,Bank transfer (automatic),100.98,189.07,No
5746-KJBXG,Male,0,Yes,No,2,Yes,No,Fiber optic,No,No,No,Yes,No,No,One year,Yes,Bank transfer (automatic),89.03,173.95,No
4353-PDFCV,Male,0,No,No,6,Yes,Yes,DSL,No,No,No,Yes,No,Yes,Month-to-month,No,Credit card (automatic),68.98,404.28,Yes
4975-TZIUZ,Male,1,Yes,No,56,Yes,No,Fiber optic,Yes,No,Yes,No,No,No,One year,No,Electronic check,98.81,5524.47,No
4388-YJTKC,Male,1,No,Yes,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),27.49,8.06,No
8097-CDVLN,Female,0,Yes,Yes,1,Yes,No,Fiber optic,No,Yes,No,No,No,No,Two year,Yes,Mailed check,89.56,102.66,Yes
6967-NDOIY,Female,0,No,No,54,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,29.21,1558.47,No
3745-YGUBP,Male,0,Yes,Yes,59,Yes,Yes,DSL,Yes,No,No,Yes,No,Yes,Month-to-month,No,Credit card (automatic),66.07,3908.79,Yes
4958-ZGRLG,Male,1,No,Yes,5,Yes,Yes,DSL,Yes,No,No,No,No,No,Two year,No,Bank transfer (automatic),52.25,248.01,No
6207-IKJRY,Male,0,Yes,No,9,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Electronic check,96.1,882.25,No
8260-MQIMF,Female,0,Yes,No,56,Yes,No,Fiber optic,No,No,No,Yes,No,Yes,One year,Yes,Electronic check,92.15,5172.61,Yes
9731-IJHEL,Female,0,No,No,59,Yes,No,DSL,Yes,No,No,No,Yes,No,One year,Yes,Credit card (automatic),45.09,2644.93,No
3211-IPOKG,Female,0,Yes,No,11,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,No,No,Month-to-month,No,Mailed check,79.65,888.29,No
4366-VBGFB,Female,0,Yes,No,50,No,No phone service,Fiber optic,Yes,No,No,Yes,No,No,Month-to-month,No,Electronic check,114.22,5705.33,Yes
3183-SRQVK,Female,0,No,No,4,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,No,Month-to-month,No,Electronic check,87.19,365.32,Yes
7788-BKAYB,Female,1,No,Yes,2,Yes,Yes,DSL,No,No,Yes,No,No,Yes,Month-to-month,Yes,Mailed check,57.52,115.38,No
5231-BMQOX,Female,1,Yes,No,70,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),28.12,1977.72,No
4142-CRMDY,Female,0,Yes,No,54,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,No,Two year,No,Electronic check,107.94,5809.66,No
3819-WZNRG,Female,0,Yes,No,17,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,99.29,1670.16,No
3371-UPEUB,Male,0,Yes,No,56,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,25.74,1421.48,No
3143-POHKE,Male,0,No,No,51,Yes,Yes,DSL,No,Yes,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,47.87,2422.66,No
8702-DRKWK,Male,0,No,No,13,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,No,Month-to-month,Yes,Credit card (automatic),91.42,1190.56,Yes
4712-ZOWXD,Male,0,Yes,No,15,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.81,308.5,Yes
4172-THCNP,Female,0,No,No,59,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,Month-to-month,No,Mailed check,89.13,5240.75,Yes
